11.563391021815526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4353346393150943,1,1,1,1,1,1,1,0,0,0,0,1,0,0
14.565910790873914,1,2,2,2,0,1,0,1,0,0,0,1,0,0
10.432814953797894,1,3,0,0,0,2,2,1,1,0,0,1,1,0
1.432232526072731,1,4,3,3,0,0,2,0,1,0,0,1,0,0
10.568946698364435,1,5,4,4,2,3,1,1,1,0,0,2,2,0
13.570220853039245,0,6,1,1,0,0,0,0,0,0,0,3,0,1
7.42850503452965,1,7,3,3,3,2,1,0,1,1,0,4,0,1
3.572276461888542,1,8,0,0,0,0,0,0,0,2,0,1,0,1
1.4264494938326209,1,9,5,5,0,0,0,1,0,0,0,5,0,1
8.425270077663072,2,10,0,0,0,2,0,2,0,0,0,1,3,1
15.42455478259238,1,11,0,0,3,4,3,0,1,0,0,6,0,0
6.424303624008147,1,12,6,6,3,5,1,1,0,0,0,4,0,0
4.423455679694911,1,13,7,7,0,6,0,3,0,0,0,3,4,0
13.422475090068211,0,14,1,1,3,7,3,0,0,0,0,7,0,0
6.422091245332794,1,15,1,1,3,8,4,0,0,0,0,1,0,0
0.42124322766967737,1,16,2,2,0,5,0,0,0,0,0,4,0,0
4.580002669710211,0,17,3,3,1,0,4,0,1,0,0,3,0,1
1.5812764578320255,1,18,8,8,0,2,0,0,0,0,0,8,0,1
15.582550203722299,1,19,1,1,4,3,4,1,1,0,0,9,0,0
3.41617609261759,3,20,4,4,0,7,0,1,0,0,0,1,0,0
4.584871046958938,1,21,2,2,0,6,0,0,0,0,1,1,0,0
20.586144673673125,1,22,1,1,1,9,4,0,1,0,0,1,0,0
17.5874182581611,4,23,0,0,0,9,0,0,0,0,0,1,0,1
19.41130819957573,1,24,1,1,3,10,3,0,0,0,0,1,0,0
0.588678163788785,1,25,1,1,1,0,1,0,0,0,0,5,0,0
10.589951664280662,1,26,1,1,0,10,0,0,0,0,0,1,0,0
15.408774877449467,4,27,6,6,3,11,1,0,0,0,0,10,0,0
18.408523195693533,1,28,5,5,3,5,3,1,0,0,0,11,0,0
6.591529568606063,1,29,0,0,1,0,3,0,0,0,2,1,0,0
8.407197025438386,3,30,5,5,0,4,3,0,0,0,0,1,0,0
16.40648113116829,2,31,5,5,0,3,0,1,0,0,0,12,0,0
9.593704318034973,1,32,2,2,3,8,4,0,0,0,0,1,5,0
17.40502234811177,1,33,5,5,3,8,3,0,0,0,0,1,0,0
19.404903159143807,1,34,1,1,5,4,2,0,1,0,0,13,0,0
9.595083416575342,0,35,6,6,0,2,0,0,0,0,0,1,0,0
7.403643295294444,1,36,4,4,0,8,0,0,0,0,0,14,0,0
14.597139025397304,0,37,0,0,0,2,0,0,0,0,0,1,0,0
14.401587754624757,1,38,0,0,0,9,0,0,0,0,0,4,0,0
10.59873047401544,1,39,1,1,4,4,4,0,1,0,0,1,0,0
13.39999635876999,1,40,1,1,3,1,1,0,0,0,0,7,0,0
18.60038823123204,3,41,0,0,0,2,0,1,0,0,0,1,0,1
14.601661343484835,1,42,1,1,0,8,0,0,0,0,0,15,0,0
5.60293441352848,1,43,3,3,1,0,4,0,1,0,0,1,0,0
2.6042074413643874,2,44,9,9,0,10,0,0,0,0,0,1,0,0
9.394519573006065,1,45,9,9,3,2,1,0,0,0,0,14,0,0
13.393869567024133,1,46,5,5,0,0,2,4,1,0,0,1,0,0
8.60651522610739,1,47,10,10,0,2,2,0,1,0,3,8,6,1
11.607788135223956,3,48,0,0,1,0,1,0,0,0,0,16,0,1
8.609061002138112,5,49,1,1,1,0,1,0,0,0,0,8,0,0
4.61033382685126,1,50,5,5,0,9,0,0,0,0,0,1,0,1
7.611606609364792,1,51,11,11,0,8,0,0,0,0,0,1,4,0
3.3871206503198934,1,52,9,9,0,3,0,0,0,0,0,1,5,0
2.6139274525694987,1,53,1,1,0,4,0,0,0,0,0,17,0,0
8.384799884061117,1,54,1,1,0,8,0,0,0,3,0,1,0,0
8.384083247229476,1,55,0,0,0,5,0,0,0,4,0,1,0,0
9.616633413361754,1,56,1,1,0,6,0,0,0,0,0,1,0,0
3.617905987016904,1,57,8,8,0,2,0,0,0,0,0,3,0,1
9.380821481519234,1,58,5,5,1,9,1,0,0,0,0,18,0,0
2.3801710213866656,1,59,1,1,0,10,0,0,0,0,0,1,0,0
10.379056379486975,1,60,5,5,1,4,1,0,1,0,0,1,0,0
14.621527830566102,1,61,1,1,0,4,2,0,1,0,0,1,0,1
10.622800241950273,5,62,5,5,0,0,0,0,0,0,0,4,0,1
19.375927388851473,1,63,5,5,3,2,3,0,0,0,0,19,0,0
7.375939852460938,1,64,0,0,4,5,3,1,1,0,0,1,0,0
9.375156613280929,0,65,0,0,0,5,0,0,0,0,0,20,0,1
15.374505965333618,1,66,5,5,3,8,1,0,0,0,0,1,0,0
40.625746852584115,1,67,5,5,0,2,5,0,0,0,0,9,0,0
11.372980875910436,1,68,1,1,3,3,3,0,0,0,0,1,4,0
1.6275372269714694,1,69,6,6,0,4,0,0,0,0,0,1,0,0
20.37119056088168,1,70,2,2,3,3,3,0,1,0,0,21,0,0
7.371269176045168,4,71,7,7,0,7,0,0,0,0,0,1,0,0
20.370485782012146,1,72,1,1,3,5,1,0,0,0,0,6,0,0
13.629435626190826,1,73,0,0,0,3,0,0,0,0,0,1,1,0
7.630707775397568,1,74,1,1,0,3,2,0,1,0,0,1,0,0
20.631979882427096,1,75,1,1,0,5,0,0,0,0,0,17,0,0
5.6332519472808045,1,76,1,1,1,10,1,0,1,5,0,1,0,1
14.634523969960092,1,77,1,1,1,5,3,0,1,0,0,7,0,0
10.635795950466367,4,78,1,1,0,11,0,0,0,0,0,1,0,1
5.362932111198994,1,79,3,3,0,2,0,0,0,0,0,4,0,0
8.362015823555971,1,80,4,4,3,5,1,0,0,0,0,1,0,0
4.6387015686652475,3,81,8,8,3,2,1,0,1,0,0,4,0,1
18.63997341066616,1,82,9,9,0,2,0,0,0,0,0,1,0,0
1.3587547894999688,1,83,5,5,1,10,4,0,1,0,0,1,0,0
10.35757312895987,1,84,5,5,1,8,4,1,1,0,0,13,0,0
4.356988206644672,4,85,0,0,0,11,0,0,0,0,0,1,0,1
9.356005413335431,4,86,5,5,3,1,1,0,0,0,0,4,0,0
9.644645869556506,0,87,8,8,0,2,0,0,0,0,3,8,0,1
1.3540824855217153,1,88,5,5,0,5,0,0,0,0,0,17,0,1
9.647099329925346,1,89,6,6,1,0,4,0,1,0,0,1,7,0
6.3516291064956505,3,90,1,1,3,3,3,1,0,0,0,1,0,0
37.64922124729036,1,91,3,3,0,0,0,0,0,0,0,1,0,1
5.650492740518686,1,92,0,0,0,0,0,0,0,6,0,8,0,1
8.651764191591539,0,93,3,3,3,2,1,0,1,0,0,4,0,0
18.34696439948968,1,94,5,5,3,9,3,0,1,0,0,1,0,0
9.346909594251272,1,95,1,1,3,10,1,0,0,0,0,1,0,0
6.3462580097938215,5,96,1,1,0,10,0,0,0,7,0,1,0,1
8.34540747793286,1,97,2,2,3,1,3,0,0,0,0,1,0,0
7.34468953507357,4,98,1,1,3,4,1,0,1,0,0,1,0,0
3.6560947401888484,1,99,1,1,0,1,0,0,0,0,0,1,0,0
14.342633994468677,1,100,0,0,3,5,5,0,0,0,0,1,0,0
0.34231381125783145,1,101,10,10,0,2,0,0,0,0,0,1,0,1
17.658934702971628,0,102,1,1,0,3,0,0,0,0,4,4,8,1
10.339794125842879,1,103,5,5,0,5,2,0,1,8,0,13,0,0
2.339208614077272,1,104,1,1,3,8,3,0,1,0,0,1,0,0
14.661907385902374,1,105,4,4,0,1,0,0,0,0,0,4,0,0
17.663178458530645,5,106,5,5,0,5,0,0,0,0,0,4,0,0
10.664449489017393,4,107,9,9,0,10,0,1,0,0,0,1,0,1
16.665720477364026,1,108,5,5,0,5,0,0,0,0,0,22,0,0
16.33300857642807,1,109,1,1,3,10,1,0,0,0,0,23,0,0
17.332820691293684,1,110,5,5,3,3,3,0,1,0,0,1,0,0
1.6673008914696865,1,111,0,0,0,0,0,0,0,0,0,8,0,0
8.331428214719942,1,112,0,0,3,0,3,1,0,0,0,1,9,0
9.330709808387958,2,113,0,0,0,2,0,0,0,0,0,4,0,1
19.33005768683794,1,114,5,5,3,3,3,1,0,0,0,7,0,0
8.66993137033046,1,115,0,0,0,0,2,0,1,0,0,1,0,1
18.32879782307085,1,116,5,5,3,4,3,0,1,0,5,24,0,0
7.328742415532332,1,117,6,6,0,4,0,0,0,0,0,1,0,1
0.6720423884456679,1,118,5,5,1,10,1,0,0,0,0,1,0,0
